         600127126 function calls (600120319 primitive calls) in 537.298 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1333    0.003    0.000    0.003    0.000 C:\Users\luizf\Downloads\GitHub\uctp_ufabc\uctp_ufabc\uctp.py:412(<listcomp>)
     1333    0.003    0.000    0.003    0.000 C:\Users\luizf\Downloads\GitHub\uctp_ufabc\uctp_ufabc\uctp.py:336(<listcomp>)
       27    0.003    0.000    0.006    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\collections\__init__.py:316(namedtuple)
     3364    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
     1248    0.002    0.000    0.002    0.000 {method 'close' of '_io.TextIOWrapper' objects}
    374/4    0.002    0.000    1.325    0.331 <frozen importlib._bootstrap_external>:722(exec_module)
      437    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
     1333    0.002    0.000    0.002    0.000 C:\Users\luizf\Downloads\GitHub\uctp_ufabc\uctp_ufabc\uctp.py:322(<listcomp>)
       16    0.002    0.000    0.005    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\enum.py:135(__new__)
       30    0.002    0.000    0.003    0.000 {pandas._libs.lib.infer_dtype}
      790    0.002    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\printing.py:188(as_escaped_unicode)
      374    0.002    0.000    0.087    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
     1333    0.002    0.000    0.002    0.000 C:\Users\luizf\Downloads\GitHub\uctp_ufabc\uctp_ufabc\uctp.py:507(<listcomp>)
     8218    0.002    0.000    0.002    0.000 {method 'upper' of 'str' objects}
      374    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
      374    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
      287    0.002    0.000    0.008    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\overrides.py:72(verify_matching_signatures)
     1246    0.002    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\codecs.py:186(__init__)
      450    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap>:318(__exit__)
     3917    0.002    0.000    0.002    0.000 {built-in method builtins.setattr}
     3397    0.002    0.000    0.005    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:254(get)
     3301    0.002    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\generic.py:7(_check)
  517/180    0.002    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:174(getwidth)
      317    0.002    0.000    0.082    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\overrides.py:154(decorator)
     7572    0.002    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:347(len)
      611    0.002    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\os.py:673(__getitem__)
     2625    0.002    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:164(__getitem__)
      790    0.002    0.000    0.006    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\printing.py:153(pprint_thing)
     1623    0.002    0.000    0.135    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
       43    0.002    0.000    0.002    0.000 {pandas._libs.lib.maybe_convert_objects}
       54    0.002    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
  450/448    0.002    0.000    0.086    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
     7392    0.002    0.000    0.002    0.000 {method 'rstrip' of 'str' objects}
       25    0.002    0.000    0.002    0.000 {pandas._libs.lib.map_infer}
       28    0.002    0.000    0.004    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\frame.py:2901(_ixs)
      507    0.002    0.000    0.077    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\util\_decorators.py:323(__call__)
      437    0.002    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
     2797    0.002    0.000    0.002    0.000 {method 'rpartition' of 'str' objects}
     1639    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
      437    0.001    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
      642    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
     1060    0.001    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:701(__setattr__)
     2602    0.001    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:1572(just)
      607    0.001    0.000    0.047    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
      374    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
        8    0.001    0.000    0.024    0.003 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\ops\__init__.py:722(_create_methods)
      468    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:58(__init__)
     2994    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
        3    0.001    0.000    0.001    0.000 {method 'writelines' of '_io._IOBase' objects}
     5348    0.001    0.000    0.001    0.000 {built-in method nt.fspath}
   212/76    0.001    0.000    0.057    0.001 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:417(_parse_sub)
        8    0.001    0.000    0.010    0.001 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:1067(_format_strings)
      594    0.001    0.000    0.004    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\_collections_abc.py:657(get)
      468    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:176(cb)
      811    0.001    0.000    0.011    0.000 <frozen importlib._bootstrap>:403(cached)
      618    0.001    0.000    0.005    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\compat\_inspect.py:98(getargspec)
       65    0.001    0.000    0.001    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       13    0.001    0.000    0.001    0.000 {built-in method _imp.create_builtin}
      716    0.001    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
       94    0.001    0.000    0.018    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\series.py:194(__init__)
      472    0.001    0.000    0.007    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:1084(_format)
        2    0.001    0.001    0.001    0.001 {built-in method _ctypes.LoadLibrary}
      158    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\util\_decorators.py:282(__call__)
       75    0.001    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\cast.py:986(maybe_cast_to_datetime)
     1122    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
     2664    0.001    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:1563(<genexpr>)
   371/32    0.001    0.000    0.785    0.025 {built-in method builtins.__import__}
      259    0.001    0.000    0.001    0.000 {built-in method numpy.array}
        5    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\base.py:5397(_add_numeric_methods_disabled)
      471    0.001    0.000    0.012    0.000 <frozen importlib._bootstrap>:147(__enter__)
      525    0.001    0.000    0.002    0.000 {built-in method builtins.any}
   210/53    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
     4202    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
      776    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(parent)
      754    0.001    0.000    0.001    0.000 {method 'rsplit' of 'str' objects}
      100    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numerictypes.py:365(issubdtype)
      631    0.001    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:1886(_is_dtype_type)
      142    0.001    0.000    0.004    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:600(__init__)
      697    0.001    0.000    0.001    0.000 {method 'translate' of 'str' objects}
      374    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:35(_new_module)
      464    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:369(__init__)
      374    0.001    0.000    0.029    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
      790    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\inference.py:423(is_sequence)
       76    0.001    0.000    0.075    0.001 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\sre_compile.py:759(compile)
      629    0.001    0.000    0.021    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\re.py:185(sub)
       62    0.001    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:1578(<listcomp>)
      596    0.001    0.000    0.042    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\genericpath.py:16(exists)
       53    0.001    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\_config\config.py:415(register_option)
    616/4    0.001    0.000    1.322    0.330 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
      450    0.001    0.000    0.165    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
     1374    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:859(__exit__)
      273    0.001    0.000    0.005    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\function_base.py:441(add_newdoc)
     2955    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
     1333    0.001    0.000    0.001    0.000 C:\Users\luizf\Downloads\GitHub\uctp_ufabc\uctp_ufabc\uctp.py:292(<listcomp>)
       72    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
      350    0.001    0.000    0.139    0.000 {method 'extend' of 'list' objects}
     1123    0.001    0.000    0.001    0.000 {built-in method from_bytes}
        1    0.001    0.001    0.010    0.010 C:\Users\luizf\Downloads\GitHub\uctp_ufabc\uctp_ufabc\ioData.py:323(finalOutData)
      216    0.001    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\enum.py:70(__setitem__)
      374    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
     2955    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
        1    0.001    0.001    0.696    0.696 C:\Users\luizf\Downloads\GitHub\uctp_ufabc\uctp_ufabc\ioData.py:49(startOutputDirs)
      642    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
       63    0.001    0.000    0.012    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\construction.py:630(sanitize_array)
      573    0.001    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\base.py:231(is_dtype)
      492    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\functools.py:67(wraps)
       68    0.001    0.000    0.014    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\ops\__init__.py:1463(_arith_method_FRAME)
      228    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:110(_type_check)
     1721    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
        1    0.001    0.001    0.001    0.001 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_string_helpers.py:9(<listcomp>)
     1374    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:855(__enter__)
      471    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:151(__exit__)
      593    0.001    0.000    0.138    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pytz\__init__.py:1104(<genexpr>)
      268    0.001    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\_config\config.py:83(_get_single_key)
     2241    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
        1    0.001    0.001    0.002    0.002 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\getlimits.py:96(_register_known_types)
      553    0.001    0.000    0.044    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
      283    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\enum.py:376(__setattr__)
       76    0.001    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\sre_compile.py:536(_compile_info)
      383    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\dtypes.py:83(find)
        1    0.001    0.001    0.005    0.005 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\strings.py:1904(StringMethods)
     1060    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:587(_is_dunder)
      616    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\os.py:743(encodekey)
       12    0.001    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\printing.py:12(adjoin)
       16    0.001    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:1295(<listcomp>)
      450    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:311(__enter__)
       38    0.001    0.000    0.001    0.000 {method 'strftime' of 'datetime.date' objects}
       84    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\printing.py:56(<listcomp>)
      260    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
      340    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:1743(is_extension_array_dtype)
       16    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\enum.py:177(<setcomp>)
       76    0.001    0.000    0.058    0.001 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:919(parse)
     1219    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\sre_parse.py:249(match)
        1    0.001    0.001    0.034    0.034 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numeric.py:1(<module>)
      122    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\generic.py:5181(__setattr__)
      100    0.001    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_dtype.py:319(_name_get)
      322    0.001    0.000    0.002    0.000 {pandas._libs.lib.is_list_like}
      565    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
      268    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\_config\config.py:553(_get_root)
  191/172    0.001    0.000    0.007    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:245(inner)
     2340    0.001    0.000    0.001    0.000 {method 'rjust' of 'str' objects}
      596    0.001    0.000    0.008    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\ntpath.py:219(dirname)
      433    0.001    0.000    0.002    0.000 {built-in method _abc._abc_instancecheck}
       26    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\generic.py:6(create_pandas_abc_type)
        1    0.001    0.001    0.002    0.002 C:\Users\luizf\Downloads\GitHub\uctp_ufabc\uctp_ufabc\ioData.py:88(getDataProf)
      601    0.001    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\missing.py:128(_isna_new)
        6    0.001    0.000    0.050    0.008 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:581(_to_str_columns)
       46    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\printing.py:52(<listcomp>)
     1796    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
       54    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1319(__init__)
       69    0.001    0.000    0.003    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\blocks.py:3195(get_block_type)
       12    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\enum.py:654(<listcomp>)
     1184    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:631(<genexpr>)
      992    0.001    0.000    0.001    0.000 {built-in method builtins.min}
      231    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:2020(pandas_dtype)
      186    0.001    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\sre_compile.py:249(_compile_charset)
      108    0.000    0.000    0.001    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:1165(base_formatter)
       62    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        1    0.000    0.000    0.003    0.003 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\urllib\parse.py:28(<module>)
      450    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        6    0.000    0.000    0.002    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\getlimits.py:37(__init__)
      530    0.000    0.000    0.000    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\_config\config.py:568(_get_deprecated_option)
       94    0.000    0.000    0.004    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\managers.py:1470(__init__)
    77/58    0.000    0.000    0.004    0.000 C:\Users\luizf\AppData\Local\Programs\Python\Python37\lib\typing.py:337(__getitem__)
      374    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:884(__init__)
